13.650 -13.154 1470.457
13.675 -13.207 1355.709
13.700 -13.233 1330.789
13.725 -13.212 1344.792
13.750 -13.196 1342.537
13.775 -13.199 1340.253
13.800 -13.212 1325.727
13.825 -13.225 1304.990
13.850 -13.229 1298.181
13.875 -13.237 1286.450
13.900 -13.243 1288.063
13.925 -13.235 1353.665
13.950 -13.245 1383.044
13.975 -13.192 1515.116
14.000 -13.142 1629.715
14.025 -13.101 1685.529
14.050 -13.070 1817.124
14.075 -13.031 1927.743
14.100 -13.005 1986.057
14.125 -13.036 1890.718
14.150 -13.128 1537.457
14.175 -13.210 1266.872
14.200 -13.251 1106.620
14.225 -13.284 948.823
14.250 -13.314 832.138
14.275 -13.334 685.428
14.300 -13.294 715.512
14.325 -13.253 751.462
14.350 -13.216 784.218
14.375 -13.175 824.601
14.400 -13.132 867.635
14.425 -13.137 863.563
14.450 -13.020 986.530
14.475 -12.886 1170.183
14.500 -12.839 1226.796
14.525 -12.828 1250.877
14.550 -12.846 1223.185
14.575 -12.879 1172.032
14.600 -13.034 958.675
14.625 -13.079 905.232
14.650 -13.076 906.002
14.675 -13.173 802.486
14.700 -13.221 754.415
14.725 -13.270 707.403
14.750 -13.348 638.930
14.775 -13.398 598.521
14.800 -13.445 562.941
14.825 -13.476 540.393
14.850 -13.525 507.368
14.875 -13.559 508.999
14.900 -13.562 575.386
14.925 -13.530 756.399
14.950 -13.426 1203.531
14.975 -13.252 2054.340
15.000 -13.091 2793.425
15.025 -13.024 2804.382
15.050 -13.008 2640.640
15.075 -13.026 2470.524
15.100 -13.061 2385.871
15.125 -13.098 2349.650
15.150 -13.124 2308.728
15.175 -13.117 2271.050
15.200 -13.097 2290.412
15.225 -13.072 2404.081
15.250 -13.048 2475.078
15.275 -13.054 2496.577
15.300 -13.027 2601.871
15.325 -13.012 2638.134
15.350 -13.007 2687.214
15.375 -13.006 2645.858
15.400 -13.019 2530.484
15.425 -13.042 2357.196
15.450 -13.076 2086.741
15.475 -13.094 1882.999
15.500 -13.107 1746.643
15.525 -13.125 1619.765
15.550 -13.153 1504.278
15.575 -13.179 1409.882
15.600 -13.226 1317.358
15.625 -13.201 1434.286
15.650 -13.180 1558.978
15.675 -13.145 1625.795
15.700 -13.115 1700.635
15.725 -13.097 1720.833
15.750 -13.105 1682.484
15.775 -13.140 1594.720
15.800 -13.171 1520.012
15.825 -13.193 1447.866
15.850 -13.220 1379.887
15.875 -13.237 1381.283
15.900 -13.210 1490.863
15.925 -13.160 1560.459
15.950 -13.114 1621.682
15.975 -13.096 1647.810
16.000 -13.063 1741.331
