     1.840  17.990636   5.105599  17.250967
     1.850  17.930081   4.664630  17.312684
     1.860  17.874993   4.224377  17.368650
     1.870  17.825360   3.784773  17.418925
     1.880  17.781174   3.345750  17.463565
     1.890  17.742427   2.907240  17.502619
     1.900  17.709113   2.469177  17.536130
     1.910  17.681225   2.031494  17.564133
     1.920  17.658760   1.594122  17.586659
     1.930  17.641714   1.156995  17.603733
     1.940  17.630083   0.720046  17.615373
     1.950  17.623867   0.283207  17.621591
     1.960  17.623064  -0.153588  17.622394
     1.970  17.627673  -0.590407  17.617783
     1.980  17.637697  -1.027317  17.607754
     1.990  17.653136  -1.464384  17.592294
     2.000  17.673993  -1.901676  17.571388
     2.010  17.700271  -2.339260  17.545013
     2.020  17.731975  -2.777204  17.513140
     2.030  17.769109  -3.215574  17.475735
     2.040  17.811680  -3.654437  17.432757
     2.050  17.859695  -4.093862  17.384160
     2.060  17.913164  -4.533916  17.329889
     2.070  17.972096  -4.974665  17.269885
     2.080  18.036502  -5.416178  17.204082
     2.090  18.106396  -5.858522  17.132405
     2.100  18.181793  -6.301765  17.054775
     2.110  18.262708  -6.745974  16.971103
     2.120  18.349161  -7.191217  16.881295
     2.130  18.441172  -7.637561  16.785247
     2.140  18.538765  -8.085074  16.682847
     2.150  18.641964  -8.533823  16.573976
     2.160  18.750799  -8.983875  16.458506
     2.170  18.865299  -9.435298  16.336299
     2.180  18.985500  -9.888158  16.207207
     2.190  19.111439 -10.342520  16.071073
     2.200  19.243157 -10.798452  15.927729
     2.210  19.380699 -11.256017  15.776996
     2.220  19.524115 -11.715280  15.618683
     2.230  19.673456 -12.176304  15.452588
     2.240  19.828781 -12.639153  15.278494
     2.250  19.990154 -13.103886  15.096173
     2.260  20.157642 -13.570563  14.905380
     2.270  20.331318 -14.039242  14.705855
     2.280  20.511262 -14.509977  14.497324
     2.290  20.697559 -14.982823  14.279495
     2.300  20.890302 -15.457829  14.052055
     2.310  21.089590 -15.935042  13.814675
     2.320  21.295530 -16.414505  13.567005
     2.330  21.508234 -16.896255  13.308671
     2.340  21.727827 -17.380326  13.039277
     2.350  21.954440 -17.866746  12.758402
     2.360  22.188213 -18.355535  12.465598
     2.370  22.429296 -18.846704  12.160389
     2.380  22.677851 -19.340259  11.842267
     2.390  22.934048 -19.836192  11.510694
     2.400  23.198072 -20.334484  11.165093
     2.410  23.470118 -20.835105  10.804853
     2.420  23.750395 -21.338006  10.429321
     2.430  24.039124 -21.843123  10.037801
     2.440  24.336542 -22.350370   9.629551
     2.450  24.642903 -22.859640   9.203776
     2.460  24.958473 -23.370799   8.759632
     2.470  25.283539 -23.883681   8.296212
     2.480  25.618405 -24.398088   7.812551
     2.490  25.963392 -24.913781   7.307613
     2.500  26.318844 -25.430477   6.780292
     2.510  26.685124 -25.947839   6.229404
     2.520  27.062619 -26.465473   5.653678
     2.530  27.451738 -26.982914   5.051758
     2.540  27.852915 -27.499621   4.422186
     2.550  28.266609 -28.014960   3.763401
     2.560  28.693305 -28.528195   3.073732
     2.570  29.133516 -29.038470   2.351386
     2.580  29.587781 -29.544789   1.594442
     2.590  30.056669 -30.045998   0.800844
     2.600  30.540776 -30.540760  -0.031610
     2.610  31.040725 -31.027521  -0.905273
     2.620  31.557166 -31.504486  -1.822661
     2.630  32.090774 -31.969570  -2.786452
     2.640  32.642243 -32.420361  -3.799496
     2.650  33.212285 -32.854064  -4.864814
     2.660  33.801624 -33.267438  -5.985598
     2.670  34.410982 -33.656732  -7.165198
     2.680  35.041070 -34.017600  -8.407111
     2.690  35.692575 -34.345008  -9.714953
     2.700  36.366132 -34.633131 -11.092420
     2.710  37.062303 -34.875232 -12.543225
     2.720  37.781537 -35.063528 -14.071018
     2.730  38.524126 -35.189043 -15.679272
     2.740  39.290148 -35.241452 -17.371119
     2.750  40.079391 -35.208915 -19.149149
     2.760  40.891269 -35.077917 -21.015127
     2.770  41.724702 -34.833120 -22.969643
     2.780  42.577988 -34.457252 -25.011655
     2.790  43.448641 -33.931066 -27.137929
     2.800  44.333204 -33.233405 -29.342355
     2.810  45.227041 -32.341428 -31.615143
     2.820  46.124117 -31.231084 -33.941914
     2.830  47.016774 -29.877896 -36.302733
     2.840  47.895544 -28.258149 -38.671180
     2.850  48.749015 -26.350564 -41.013586
     2.860  49.563826 -24.138460 -43.288655
     2.870  50.324836 -21.612367 -45.447714
     2.880  51.015521 -18.772884 -47.435875
     2.890  51.618668 -15.633431 -49.194337
     2.900  52.117341 -12.222377 -50.663900
     2.910  52.496079  -8.583958 -51.789516
     2.920  52.742197  -4.777422 -52.525381
     2.930  52.846995  -0.874159 -52.839765
     2.940  52.806654   3.047054 -52.718670
