13.650 -14.271 2137.923
13.675 -14.267 1930.674
13.700 -14.259 1835.971
13.725 -14.234 1710.320
13.750 -14.227 1514.843
13.775 -14.235 1344.905
13.800 -14.242 1248.646
13.825 -14.225 1222.858
13.850 -14.210 1190.699
13.875 -14.183 1187.090
13.900 -14.176 1171.454
13.925 -14.207 1104.741
13.950 -14.284 995.035
13.975 -14.295 934.763
14.000 -14.277 919.141
14.025 -14.257 908.203
14.050 -14.172 951.559
14.075 -14.097 998.744
14.100 -14.017 1023.461
14.125 -13.978 998.222
14.150 -14.021 825.422
14.175 -14.078 603.497
14.200 -14.129 455.827
14.225 -14.182 335.642
14.250 -14.228 256.702
14.275 -14.229 228.412
14.300 -14.193 239.853
14.325 -14.155 252.479
14.350 -14.121 264.467
14.375 -14.080 279.586
14.400 -14.111 268.596
14.425 -14.047 292.616
14.450 -13.935 340.049
14.475 -13.820 398.345
14.500 -13.760 435.560
14.525 -13.751 443.627
14.550 -13.769 431.739
14.575 -13.803 410.811
14.600 -13.955 329.336
14.625 -13.995 311.075
14.650 -13.991 312.367
14.675 -14.077 276.879
14.700 -14.119 261.070
14.725 -14.162 245.783
14.750 -14.230 222.880
14.775 -14.272 209.921
14.800 -14.311 198.796
14.825 -14.341 190.271
14.850 -14.379 180.440
14.875 -14.410 172.899
14.900 -14.437 166.309
14.925 -14.452 177.906
14.950 -14.449 242.532
14.975 -14.418 382.917
15.000 -14.358 662.559
15.025 -14.283 1114.918
15.050 -14.183 1853.829
15.075 -14.178 2179.055
15.100 -14.220 2289.016
15.125 -14.236 2347.048
15.150 -14.236 2382.940
15.175 -14.227 2374.766
15.200 -14.215 2401.814
15.225 -14.210 2262.291
15.250 -14.204 2234.198
15.275 -14.232 2255.926
15.300 -14.213 2345.760
15.325 -14.153 2450.597
15.350 -14.086 2609.726
15.375 -14.103 2777.301
15.400 -14.125 2907.959
15.425 -14.149 2899.361
15.450 -14.162 2863.120
15.475 -14.166 2728.878
15.500 -14.174 2558.265
15.525 -14.190 2388.702
15.550 -14.218 2262.820
15.575 -14.256 2163.325
15.600 -14.226 2124.459
15.625 -14.266 2079.273
15.650 -14.283 1972.602
15.675 -14.253 1912.592
15.700 -14.129 1810.799
15.725 -14.134 1633.665
15.750 -14.200 1436.937
15.775 -14.242 1268.990
15.800 -14.294 1129.987
15.825 -14.346 1013.274
15.850 -14.381 925.364
15.875 -14.402 860.708
15.900 -14.419 835.489
15.925 -14.402 863.727
15.950 -14.322 965.888
15.975 -14.123 1061.509
16.000 -13.840 1332.815
