     1.810    -0.831     0.149     0.844     5.201
     1.820    -0.834     0.138     0.846     5.179
     1.830    -0.838     0.128     0.847     5.159
     1.840    -0.841     0.118     0.849     5.140
     1.850    -0.844     0.107     0.850     5.123
     1.860    -0.846     0.097     0.852     5.107
     1.870    -0.848     0.086     0.853     5.093
     1.880    -0.850     0.076     0.854     5.080
     1.890    -0.852     0.065     0.855     5.069
     1.900    -0.854     0.055     0.855     5.060
     1.910    -0.855     0.044     0.856     5.052
     1.920    -0.856     0.033     0.856     5.045
     1.930    -0.857     0.023     0.857     5.040
     1.940    -0.857     0.012     0.857     5.037
     1.950    -0.857     0.002     0.857     5.035
     1.960    -0.857    -0.009     0.857     5.035
     1.970    -0.857    -0.020     0.857     5.036
     1.980    -0.856    -0.030     0.857     5.039
     1.990    -0.855    -0.041     0.856     5.044
     2.000    -0.854    -0.051     0.856     5.050
     2.010    -0.853    -0.062     0.855     5.057
     2.020    -0.851    -0.073     0.854     5.066
     2.030    -0.849    -0.083     0.853     5.077
     2.040    -0.847    -0.094     0.852     5.089
     2.050    -0.844    -0.104     0.851     5.103
     2.060    -0.842    -0.115     0.849     5.118
     2.070    -0.839    -0.125     0.848     5.135
     2.080    -0.835    -0.135     0.846     5.153
     2.090    -0.832    -0.146     0.844     5.173
     2.100    -0.828    -0.156     0.843     5.195
     2.110    -0.824    -0.166     0.841     5.218
     2.120    -0.820    -0.176     0.838     5.243
     2.130    -0.815    -0.186     0.836     5.269
     2.140    -0.810    -0.197     0.834     5.297
     2.150    -0.805    -0.207     0.831     5.326
     2.160    -0.800    -0.216     0.828     5.357
     2.170    -0.794    -0.226     0.826     5.390
     2.180    -0.788    -0.236     0.823     5.424
     2.190    -0.782    -0.246     0.819     5.460
     2.200    -0.775    -0.255     0.816     5.498
     2.210    -0.768    -0.265     0.813     5.537
     2.220    -0.761    -0.274     0.809     5.578
     2.230    -0.754    -0.284     0.806     5.621
     2.240    -0.746    -0.293     0.802     5.665
     2.250    -0.738    -0.302     0.798     5.711
     2.260    -0.730    -0.311     0.794     5.759
     2.270    -0.722    -0.320     0.789     5.809
     2.280    -0.713    -0.328     0.785     5.860
     2.290    -0.704    -0.337     0.781     5.914
     2.300    -0.695    -0.346     0.776     5.969
     2.310    -0.685    -0.354     0.771     6.026
     2.320    -0.675    -0.362     0.766     6.084
     2.330    -0.665    -0.370     0.761     6.145
     2.340    -0.655    -0.378     0.756     6.208
     2.350    -0.644    -0.386     0.750     6.273
     2.360    -0.633    -0.393     0.745     6.339
     2.370    -0.621    -0.400     0.739     6.408
     2.380    -0.610    -0.408     0.733     6.479
     2.390    -0.598    -0.415     0.727     6.553
     2.400    -0.586    -0.421     0.721     6.628
     2.410    -0.573    -0.428     0.715     6.706
     2.420    -0.560    -0.434     0.709     6.786
     2.430    -0.547    -0.440     0.702     6.868
     2.440    -0.533    -0.446     0.695     6.953
     2.450    -0.520    -0.451     0.688     7.041
     2.460    -0.506    -0.457     0.681     7.131
     2.470    -0.491    -0.462     0.674     7.224
     2.480    -0.477    -0.466     0.667     7.320
     2.490    -0.461    -0.471     0.659     7.418
     2.500    -0.446    -0.475     0.652     7.520
     2.510    -0.431    -0.479     0.644     7.624
     2.520    -0.415    -0.482     0.636     7.732
     2.530    -0.398    -0.485     0.628     7.843
     2.540    -0.382    -0.488     0.619     7.958
     2.550    -0.365    -0.490     0.611     8.076
     2.560    -0.348    -0.492     0.602     8.198
     2.570    -0.330    -0.493     0.594     8.324
     2.580    -0.312    -0.494     0.585     8.454
     2.590    -0.294    -0.495     0.576     8.588
     2.600    -0.276    -0.495     0.566     8.726
     2.610    -0.257    -0.494     0.557     8.869
     2.620    -0.238    -0.493     0.548     9.016
     2.630    -0.219    -0.491     0.538     9.169
     2.640    -0.199    -0.489     0.528     9.326
     2.650    -0.180    -0.486     0.518     9.489
     2.660    -0.159    -0.483     0.508     9.658
     2.670    -0.139    -0.478     0.498     9.832
     2.680    -0.119    -0.473     0.488    10.012
     2.690    -0.098    -0.467     0.478    10.198
     2.700    -0.077    -0.461     0.467    10.390
     2.710    -0.056    -0.453     0.457    10.589
     2.720    -0.035    -0.445     0.446    10.795
     2.730    -0.014    -0.435     0.435    11.007
     2.740     0.008    -0.425     0.425    11.226
     2.750     0.029    -0.413     0.414    11.451
     2.760     0.050    -0.401     0.404    11.683
     2.770     0.071    -0.387     0.393    11.921
     2.780     0.092    -0.372     0.383    12.165
     2.790     0.112    -0.355     0.373    12.414
     2.800     0.132    -0.338     0.363    12.667
     2.810     0.152    -0.319     0.353    12.922
     2.820     0.170    -0.298     0.343    13.178
     2.830     0.188    -0.276     0.334    13.433
     2.840     0.205    -0.253     0.326    13.684
     2.850     0.221    -0.228     0.318    13.928
     2.860     0.236    -0.202     0.311    14.161
     2.870     0.249    -0.175     0.304    14.379
     2.880     0.260    -0.146     0.298    14.576
     2.890     0.270    -0.116     0.294    14.748
     2.900     0.277    -0.086     0.290    14.891
     2.910     0.282    -0.055     0.287    14.999
     2.920     0.285    -0.023     0.286    15.069
